,Category,Message,Emoji,Mathematical symbols,URL,shorthands,Dot,length,capitals,Num_Phone,Special characters,word_count,mis_spell
3092,spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,0,0,0,4,0,140,12,0,1,27,1
3093,ham,"Dear, take care. I am just reaching home.love u a lot.",0,0,1,2,0,54,1,0,0,11,1
3094,ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,3,1,0,0,49,0,0,0,1,0
3095,ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,0,0,0,2,1,67,0,0,0,12,1
3096,ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0,0,0,3,0,139,0,0,0,28,1
3097,ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0,0,0,1,0,110,0,0,3,19,1
3098,ham,"Yo, you at jp and hungry like a mofo?",0,0,0,2,0,37,0,0,0,9,1
3099,ham,This is all just creepy and crazy to me.,0,0,0,0,0,40,0,0,0,9,1
3100,ham,Ok... I din get ur msg...,0,0,0,2,2,25,1,0,0,6,1
3101,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0,0,0,2,2,113,0,0,0,20,1
3102,ham,Pathaya enketa maraikara pa',0,0,0,1,0,28,0,0,0,4,1
3103,ham,Even if he my friend he is a priest call him now,0,0,0,0,0,48,0,0,0,12,1
3104,ham,"U so lousy, run already come back then half dead... Hee...",0,0,0,1,2,58,1,0,0,11,1
3105,ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,0,0,0,6,1,66,0,0,0,16,1
3106,ham,Or remind me in a few hrs.,0,0,0,0,0,26,0,0,0,7,1
3107,ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",0,0,0,2,0,297,1,0,3,65,1
3108,ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,0,0,0,2,0,148,1,0,0,30,1
3109,ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0,0,0,5,0,149,0,0,0,33,1
3110,ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0,0,0,3,0,154,4,0,3,31,1
3111,spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,0,0,0,1,0,112,1,1,2,19,1
3112,ham,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",0,0,0,2,2,78,0,0,0,18,1
3113,ham,Just haven't decided where yet eh ?,0,0,0,1,0,35,0,0,0,7,1
3114,ham,"Wat time liao, where still got.",0,0,0,1,0,31,0,0,0,6,1
3115,ham,Yes watching footie but worried we're going to blow it - Phil Neville?,0,1,0,1,0,70,0,0,0,13,1
3116,ham,I wait 4 Ã¼ inside da car park...,0,0,0,1,1,33,1,0,0,8,5
3117,ham,Uncle Abbey! Happy New Year. Abiola,0,0,0,0,0,35,0,0,1,6,1
3118,ham,Now am free call me pa.,0,0,0,0,0,23,0,0,0,6,1
3119,ham,R u saying i should re order the slippers cos i had to pay for returning it.,0,0,0,4,0,76,1,0,0,17,1
3120,ham,Stop knowing me so well!,0,0,0,1,0,24,0,0,1,5,1
3121,ham,Good evening! this is roger. How are you?,0,0,0,0,0,41,0,0,1,8,1
3122,ham,Small problem in auction:)punj now asking tiwary,1,0,0,0,0,48,0,0,0,7,1
3123,spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,0,1,0,4,0,143,1,1,1,30,1
3124,ham,He telling not to tell any one. If so treat for me hi hi hi,0,0,0,3,0,59,0,0,0,15,1
3125,ham,My uncles in Atlanta. Wish you guys a great semester.,0,0,0,0,0,53,0,0,0,10,1
3126,spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,0,3,0,6,0,139,5,0,1,29,1
3127,ham,U coming 2 pick me?,0,0,0,2,0,19,1,0,0,5,1
3128,ham,Thats cool. i liked your photos. You are very sexy!,0,0,0,0,0,51,0,0,1,10,1
3129,ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0,0,0,3,0,122,1,0,1,25,1
3130,ham,"Haha better late than ever, any way I could swing by?",0,0,0,2,0,53,1,0,0,11,1
3131,ham,Ok. But i finish at 6.,0,0,0,0,0,22,0,0,0,6,1
3132,spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",0,0,0,0,0,156,0,0,2,29,1
3133,ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,0,0,0,2,0,155,4,0,3,32,1
3134,ham,So no messages. Had food?,0,0,0,1,0,25,0,0,0,5,1
3135,ham,Ok going to sleep. Hope i can meet her.,0,0,0,1,0,39,0,0,0,9,1
3136,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0,0,0,9,0,119,0,0,3,26,1
3137,ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0,0,0,4,0,104,0,0,0,22,1
3138,ham,You're right I have now that I think about it,0,0,0,0,0,45,2,0,0,10,1
3139,ham,Wat r u doing now?,0,0,0,3,0,18,0,0,0,5,1
3140,ham,Is ur lecture over?,0,0,0,1,0,19,0,0,0,4,1
3141,spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,0,0,0,8,0,144,12,0,1,33,1
3142,ham,Customer place i will call you,0,0,0,0,0,30,0,0,0,6,1
3143,ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,1,0,0,0,0,91,0,0,0,17,1
3144,ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),0,1,0,6,0,156,3,0,1,28,1
3145,ham,"Haha I heard that, text me when you're around",0,0,0,1,0,45,1,0,0,9,1
3146,ham,I.ll get there tomorrow and send it to you,0,0,0,0,0,42,0,0,0,9,1
3147,ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",0,0,0,3,2,116,18,0,0,19,1
3148,ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,0,0,0,4,0,113,0,0,1,25,1
3149,ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDÂS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,0,0,0,7,0,137,23,0,2,23,5
3150,ham,"Sorry,  in meeting I'll call you later",0,0,0,1,0,38,0,0,0,8,1
3151,ham,Yo! Howz u? girls never rang after india. L,0,0,0,3,0,43,1,0,1,9,1
3152,ham,Yeah but which is worse for i,0,0,0,0,0,29,0,0,0,7,1
3153,spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,0,1,0,2,0,145,4,1,1,23,1
3154,ham,I tagged MY friends that you seemed to count as YOUR friends.,0,0,0,0,0,61,3,0,0,12,1
3155,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,0,0,0,6,0,160,5,1,0,33,1
3156,ham,Ok...,0,0,0,0,1,5,0,0,0,1,0
3157,ham,Long time. You remember me today.,0,0,0,0,0,33,0,0,0,6,1
3158,ham,Havent shopping now lor i juz arrive only,0,0,0,1,0,41,0,0,0,8,1
3159,ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0,0,0,1,0,60,10,0,0,12,1
3160,ham,Are you up for the challenge? I know i am :),1,0,0,0,0,44,1,0,0,11,1
3161,ham,How much did ur hdd casing cost.,0,0,0,2,0,32,0,0,0,7,1
3162,ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0,0,0,1,0,87,0,0,2,16,1
3163,ham,I can't describe how lucky you are that I'm actually awake by noon,0,0,0,1,0,66,1,0,0,13,1
3164,spam,This is the 2nd time we have tried to contact u. U have won the Â£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,0,1,0,4,0,152,2,2,1,28,5
3165,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0,0,0,6,0,148,5,0,1,30,1
3166,ham,Cheers for the card ... Is it that time of year already?,0,0,0,3,1,56,0,0,0,12,1
3167,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",0,0,0,5,1,101,7,1,0,19,1
3168,ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0,0,0,1,2,148,1,0,2,26,1
3169,ham,Ugh hopefully the asus ppl dont randomly do a reformat.,0,0,0,2,0,55,0,0,0,10,1
3170,ham,"Haven't seen my facebook, huh? Lol!",0,0,0,3,0,35,0,0,1,6,1
3171,ham,"Mah b, I'll pick it up tomorrow",0,0,0,3,0,31,0,0,0,7,1
3172,ham,Still otside le..u come 2morrow maga..,0,0,0,0,2,38,0,0,0,6,1
3173,ham,Do u still have plumbers tape and a wrench we could borrow?,0,0,0,2,0,59,0,0,0,12,1
3174,spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",0,4,1,2,0,114,1,0,1,17,1
3175,ham,It vl bcum more difficult..,0,0,0,0,1,27,0,0,0,5,1
3176,spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofÂ£2000 CASH 18+only. To opt out txt X to 07786200117,0,1,0,5,0,159,5,2,1,27,5
3177,ham,Havent still waitin as usual... Ã come back sch oredi?,0,0,0,1,1,55,0,0,0,10,5
3178,ham,In meeting da. I will call you,0,0,0,0,0,30,1,0,0,7,1
3179,ham,K k :-):-) then watch some films.,2,2,0,2,0,33,1,0,0,7,1
3180,ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,0,1,0,3,0,92,0,0,0,20,1
3181,ham,There the size of elephant tablets & u shove um up ur ass!!,0,0,0,3,0,59,0,0,3,13,1
3182,ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",0,0,0,2,2,160,0,0,0,31,1
3183,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,0,0,2,5,130,3,0,3,24,1
3184,ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ã¼ cut ur hair.,0,1,0,9,0,111,0,0,0,28,5
3185,ham,Good morning pookie pie! Lol hope I didn't wake u up,0,0,0,2,0,52,1,0,1,11,1
3186,ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,0,0,0,0,0,65,12,0,0,13,1
3187,ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,0,0,0,1,1,59,1,0,0,8,1
3188,ham,Howz that persons story,0,0,0,0,0,23,0,0,0,4,1
3189,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",0,2,0,4,0,153,2,1,1,30,1
3190,ham,X2  &lt;#&gt; . Are you going to get that,0,0,0,0,0,41,1,0,3,10,1
3191,ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItÂs the least a unique person like u deserve. Sleep tight or morning,0,0,0,8,0,137,0,0,0,28,5
3192,spam,UR awarded a City Break and could WIN a Â£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+Â£1.50perWKsub,0,1,0,2,0,148,4,0,1,19,5
3193,ham,Is ur paper today in e morn or aft?,0,0,0,3,0,35,0,0,0,9,1
3194,ham,I will lick up every drop :) are you ready to use your mouth as well?,1,0,0,1,0,69,1,0,0,16,1
3195,ham,And you! Will expect you whenever you text! Hope all goes well tomo,0,0,0,3,0,67,0,0,2,13,1
3196,ham,Great. P diddy is my neighbor and comes for toothpaste every morning,0,0,0,1,0,68,1,0,0,12,1
3197,ham,"I av a new number,  . Wil u only use this one,ta.",0,0,0,2,0,49,1,0,0,13,1
3198,ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,0,0,0,0,0,96,0,0,1,20,1
3199,ham,7 lor... Change 2 suntec... Wat time u coming?,0,0,0,3,2,46,0,0,0,9,1
3200,ham,No de.am seeing in online shop so that i asked.,0,0,1,1,0,47,0,0,0,10,1
3201,ham,Just curious because my cuz asked what I was up to,0,0,0,1,0,50,1,0,0,11,1
3202,ham,Nice.nice.how is it working?,0,0,1,0,0,28,0,0,0,4,1
3203,ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0,0,0,2,4,110,0,0,0,21,1
3204,ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,0,0,0,5,1,97,0,0,0,21,1
3205,ham,She's good. How are you. Where r u working now,0,0,0,2,0,46,0,0,0,10,1
3206,ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",0,0,0,1,0,90,0,0,0,18,1
3207,ham,At home also.,0,0,0,0,0,13,0,0,0,3,1
3208,ham,This phone has the weirdest auto correct.,0,0,0,0,0,41,0,0,0,7,1
3209,ham,Oops my phone died and I didn't even know. Yeah I like it better.,0,0,0,1,0,65,2,0,0,14,1
3210,ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,0,0,0,10,0,134,0,0,0,34,1
3211,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0,0,0,4,1,145,3,0,0,34,1
3212,ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",0,1,0,2,0,131,23,0,2,25,1
3213,ham,We got a divorce. Lol. She.s here,0,0,0,1,0,33,0,0,0,7,1
3214,ham,What's ur pin?,0,0,0,2,0,14,0,0,0,3,1
3215,ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",0,0,0,2,0,105,0,0,0,24,1
3216,ham,I want snow. It's just freezing and windy.,0,0,0,0,0,42,1,0,0,8,1
3217,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,0,0,0,2,0,159,4,1,1,28,5
3218,ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,0,0,0,0,1,40,0,0,2,6,1
3219,ham,Don know:)this week i'm going to tirunelvai da.,1,0,0,2,0,47,0,0,0,8,1
3220,ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,0,0,0,3,1,80,2,0,2,18,1
3221,ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,0,0,0,0,0,72,0,0,0,15,1
3222,spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",0,0,0,1,0,157,1,1,0,24,1
3223,ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0,2,0,4,1,150,2,0,2,32,1
3224,ham,Well that must be a pain to catch,0,0,0,1,0,33,0,0,0,8,1
3225,ham,Sorry da thangam.it's my mistake.,0,0,1,1,0,33,0,0,0,5,1
3226,ham,I need... Coz i never go before,0,0,0,1,1,31,1,0,0,7,1
3227,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",1,7,0,9,5,281,0,0,1,58,1
3228,ham,Wife.how she knew the time of murder exactly,0,0,1,0,0,44,0,0,0,8,1
3229,spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",0,2,0,3,0,136,4,0,1,26,1
3230,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0,6,0,3,0,142,5,1,0,24,1
3231,ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",0,0,0,1,0,102,2,0,0,19,1
3232,ham,No plm i will come da. On the way.,0,0,0,1,0,34,0,0,0,9,1
3233,ham,Guess he wants alone time. We could just show up and watch when they do..,0,0,0,1,1,73,0,0,0,15,1
3234,ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),1,3,0,0,1,149,0,0,1,24,1
3235,ham,Yup Ã¼ not comin :-(,0,1,0,1,0,20,0,0,0,5,5
3236,ham,"Yes, princess. Toledo.",0,0,0,0,0,22,0,0,0,3,1
3237,ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0,0,0,4,0,92,0,0,0,20,1
3238,ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0,0,0,3,0,86,1,0,0,18,1
3239,ham,Good. No swimsuit allowed :),1,0,0,1,0,28,0,0,0,5,1
3240,ham,Am okay. Will soon be over. All the best,0,0,0,0,0,40,0,0,0,9,1
3241,ham,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0,0,0,3,1,132,1,0,0,23,1
3242,ham,Ok i've sent u da latest version of da project.,0,0,0,4,0,47,0,0,0,10,1
3243,ham,Good Morning my Dear........... Have a great &amp; successful day.,0,0,0,1,1,66,0,0,1,10,1
3244,ham,Pls accept me for one day. Or am begging you change the number.,0,0,0,2,0,63,0,0,0,13,1
3245,ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,1,1,0,11,2,147,0,0,2,34,1
3246,ham,"Its ok, if anybody asks abt me, u tel them..:-P",0,1,0,3,1,47,0,0,0,10,1
3247,ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",0,0,0,6,0,151,0,0,0,26,1
3248,ham,* You gonna ring this weekend or wot?,0,1,0,2,0,37,0,0,0,8,1
3249,ham,Also track down any lighters you can find,0,0,0,0,0,41,0,0,0,8,1
3250,ham,"Sorry, I can't help you on this.",0,0,0,0,0,32,1,0,0,7,1
3251,ham,"Babe, I need your advice",0,0,0,0,0,24,1,0,0,5,1
3252,ham,"Iâll leave around four, ok?",0,0,0,2,0,29,0,0,0,5,6
3253,ham,Come to medical college at 7pm ......forward it da,0,0,0,1,1,50,0,0,0,9,1
3254,ham,K:)k..its good:)when are you going?,2,0,0,0,1,35,0,0,0,5,1
3255,ham,I can make lasagna for you... vodka...,0,0,0,0,2,38,1,0,0,7,1
3256,ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,0,0,0,4,0,41,11,0,0,11,1
3257,ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,0,0,0,0,0,118,1,0,0,26,1
3258,ham,"No, but you told me you were going, before you got drunk!",0,0,0,1,0,57,0,0,1,12,1
3259,ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0,0,0,2,0,115,1,0,0,24,1
3260,spam,"Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",0,2,0,2,0,157,3,1,2,26,5
3261,ham,I'm always looking for an excuse to be in the city.,0,0,0,1,0,51,0,0,0,11,1
3262,ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,0,0,4,2,82,0,0,0,16,1
3263,ham,O shore are you takin the bus,0,0,0,1,0,29,1,0,0,7,1
3264,ham,So u gonna get deus ex?,0,0,0,3,0,23,0,0,0,6,1
3265,ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0,0,0,0,0,72,1,0,3,16,1
3266,spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",0,2,0,0,0,173,0,2,0,30,1
